event_id;event;country;source_tz;local_dt;source;period_label;impact;notes;source_url;retrieved_at_utc
US_CPI_2022-01-12;CPI;US;America/New_York;2022-01-12T08:30;Bureau of Labor Statistics;2021-12;high;;https://www.bls.gov/news.release/archives/cpi_01122022.pdf;2025-09-10T14:42Z
US_CPI_2022-02-10;CPI;US;America/New_York;2022-02-10T08:30;Bureau of Labor Statistics;2022-01;high;;https://www.bls.gov/news.release/archives/cpi_02102022.pdf;2025-09-10T14:42Z
US_CPI_2022-03-10;CPI;US;America/New_York;2022-03-10T08:30;Bureau of Labor Statistics;2022-02;high;;https://www.bls.gov/news.release/archives/cpi_03102022.htm;2025-09-10T14:42Z
US_CPI_2022-04-12;CPI;US;America/New_York;2022-04-12T08:30;Bureau of Labor Statistics;2022-03;high;;https://www.bls.gov/news.release/archives/cpi_04122022.htm;2025-09-10T14:42Z
US_CPI_2022-05-11;CPI;US;America/New_York;2022-05-11T08:30;Bureau of Labor Statistics;2022-04;high;;https://www.bls.gov/news.release/archives/cpi_05112022.htm;2025-09-10T14:42Z
US_CPI_2022-06-10;CPI;US;America/New_York;2022-06-10T08:30;Bureau of Labor Statistics;2022-05;high;;https://www.bls.gov/news.release/archives/cpi_06102022.htm;2025-09-10T14:42Z
US_CPI_2022-07-13;CPI;US;America/New_York;2022-07-13T08:30;Bureau of Labor Statistics;2022-06;high;;https://www.bls.gov/news.release/archives/cpi_07132022.htm;2025-09-10T14:42Z
US_CPI_2022-08-10;CPI;US;America/New_York;2022-08-10T08:30;Bureau of Labor Statistics;2022-07;high;;https://www.bls.gov/news.release/archives/cpi_08102022.htm;2025-09-10T14:42Z
US_CPI_2022-09-13;CPI;US;America/New_York;2022-09-13T08:30;Bureau of Labor Statistics;2022-08;high;;https://www.bls.gov/news.release/archives/cpi_09132022.htm;2025-09-10T14:42Z
US_CPI_2022-10-13;CPI;US;America/New_York;2022-10-13T08:30;Bureau of Labor Statistics;2022-09;high;;https://www.bls.gov/news.release/archives/cpi_10132022.htm;2025-09-10T14:42Z
US_CPI_2022-11-10;CPI;US;America/New_York;2022-11-10T08:30;Bureau of Labor Statistics;2022-10;high;;https://www.bls.gov/news.release/archives/cpi_11102022.htm;2025-09-10T14:42Z
US_CPI_2022-12-13;CPI;US;America/New_York;2022-12-13T08:30;Bureau of Labor Statistics;2022-11;high;;https://www.bls.gov/news.release/archives/cpi_12132022.htm;2025-09-10T14:42Z
US_PCE_2022-01-28;PCE (Personal Income & Outlays);US;America/New_York;2022-01-28T08:30;Bureau of Economic Analysis;2021-12;high;;https://www.bea.gov/news/2022/personal-income-and-outlays-december-2021;2025-09-10T14:42Z
US_PCE_2022-02-25;PCE (Personal Income & Outlays);US;America/New_York;2022-02-25T08:30;Bureau of Economic Analysis;2022-01;high;;https://www.bea.gov/news/2022/personal-income-and-outlays-january-2022;2025-09-10T14:42Z
US_PCE_2022-03-31;PCE (Personal Income & Outlays);US;America/New_York;2022-03-31T08:30;Bureau of Economic Analysis;2022-02;high;;https://www.bea.gov/news/2022/personal-income-and-outlays-february-2022;2025-09-10T14:42Z
